id,manufacturer,model,year,gearbox_type,operating_hours,fuel_type,registration_fees,efficiency,engine_capacity,price
mocaqyP5Bs7o2d99WD8WYN,E,E_3,2017,Manual,19948,Petrol,150,54.3,1.5,18490
JCLrGdEPYze9QdbBdNdFBS,E,E_4,2015,Semi-Auto,43740,Petrol,145,47.9,1.4,17000
nVMqggquT4d9NVndhf2ssP,B,B_7,2017,Automatic,33443,Diesel,145,53.3,3.0,20197
VAECiT2jSB6fRhCD6uR2Fn,I,I_6,2017,Semi-Auto,24500,Diesel,145,68.9,2.1,17495
WXmDWyjgaR4VmVHScCAD6F,B,B_7,2015,Automatic,54593,Diesel,145,53.3,3.0,15000
ZCcyzCCBrnhcrgpEWRrGWi,D,D_10,2013,Manual,50227,Petrol,150,45.6,1.4,5690
GRJAeJNf2zdYowie53jQt4,H,H_7,2017,Manual,9873,Petrol,20,60.1,1.2,8700
jMhRKCc6hCaTVXoAWiGVcQ,I,I_9,2017,Automatic,19858,Diesel,145,64.2,1.6,18970
jC5BeeVegjqY5DzjpYkZLm,I,I_7,2019,Semi-Auto,5425,Diesel,145,55.4,2.0,23979
gtAATQSNG6WMdsNQgPc758,E,E_4,2016,Manual,29858,Diesel,30,60.1,2.0,17990
NYcj9HataYgYThChCyh6jK,B,B_4,2016,Manual,17586,Petrol,125,52.3,1.5,12499
YPYmDTybcVbpPuCpHd2ge2,G,G_1,2019,Manual,2492,Petrol,145,60.1,1.0,17217
7KL9PF7jfEsmFwAdQ5qyNg,G,G_0,2018,Manual,7874,Petrol,145,40.3,1.5,15990
EK6c5rWWJvJussG22uMofQ,A,A_6,2017,Manual,33610,Petrol,145,41.5,1.4,10998
UsnsXjTBsw9m4SDJTegGp3,C,C_5,2019,Manual,8531,Diesel,145,42.8,2.0,21000
CBuWprF2qHSVpBaRLgyQBW,B,B_2,2017,Manual,15512,Petrol,150,53.3,1.5,13888
R4JoVDcyi4saCky9NxJMLe,C,C_1,2019,Semi-Auto,6100,Petrol,145,32.8,2.0,27695
ZxeULFT5eftHDz2GDGBzcK,A,A_4,2016,Automatic,6198,Petrol,160,43.5,1.4,12995
NWPk5UpBapCMRffx3gLfsq,B,B_4,2018,Manual,45166,Diesel,145,65.7,2.0,13299
57WSaWiE2tnQWcQx5PxY5D,G,G_0,2014,Manual,7986,Petrol,0,65.7,1.0,8395
RSVvz4suADaYggUSwuzpdF,B,B_5,2019,Semi-Auto,6011,Diesel,145,60.1,2.0,29840
hsh7PGafCXL9kSaLBAEJia,I,I_6,2019,Semi-Auto,9,Diesel,145,65.7,1.5,23980
UC2vdTb9LExAbht5WSy3zh,G,G_0,2018,Manual,20396,Petrol,145,65.7,1.0,12400
bGzWiDCTTuAA62en2BnYXD,B,B_7,2015,Automatic,33003,Diesel,145,56.5,3.0,15995
jifA9s5c9n3CpExTbsBbpS,E,E_5,2019,Semi-Auto,9503,Diesel,150,32.5,3.0,54950
ZVcitGGLvpLQSMVHqGkjjD,G,G_0,2018,Manual,30500,Diesel,145,88.3,1.5,8991
jWi2LGp3zPKehp7pEnazsZ,F,F_6,2019,Automatic,2116,Hybrid,135,74.3,1.8,23991
cHXDaGyevczH548xqJLx53,I,I_5,2018,Semi-Auto,9979,Diesel,150,56.5,2.1,23499
P4vLsA3rnkoN8QeQFChnbv,A,A_11,2007,Automatic,99500,Diesel,565,32.8,2.0,2999
RwB5twpgscnwzWTXeMs5ev,B,B_2,2017,Automatic,21285,Diesel,30,65.7,2.0,15997
PLhrrBhumzst7LbQeWL33k,I,I_4,2016,Automatic,41199,Petrol,300,32.8,3.0,29570
R4pj2mQoab8KTVGYVVcfjG,I,I_8,2019,Automatic,3100,Diesel,145,43.5,2.0,34950
BaU8qjehFSWPLuWUUk5sy9,A,A_12,2019,Manual,3528,Diesel,145,52.3,1.6,17991
eQ4GF7DfgcVwMehAZpmHwy,I,I_10,2018,Automatic,11790,Diesel,145,58.9,2.0,26000
dJNynaewevPYFXi7rfGjg6,H,H_7,2017,Manual,39001,Petrol,20,60.1,1.2,7683
fyhSU58Q6njCT8Juxt9BWD,A,A_1,2017,Manual,24356,Diesel,30,67.3,1.6,10165
8Eb9vCYFTjiu8QGdNscvKL,D,D_1,2019,Semi-Auto,10,Petrol,145,35.8,1.6,27989
7BSaDrWLeJnyQkW7ssCw5g,I,I_6,2017,Automatic,37762,Diesel,20,74.3,1.5,15165
oBftTnMvvBFfK2Ha9o2yh8,B,B_7,2017,Automatic,32997,Diesel,145,67.3,2.0,15940
fp5UPSh6V5FKK2jXZAXyCb,E,E_6,2019,Manual,4000,Petrol,145,40.4,2.0,26990
gyy56Mv254TCJTaohg346X,E,E_3,2016,Automatic,34078,Diesel,125,58.9,2.0,14299
QDdoboFg2AuJh5ssKnQYL8,D,D_7,2018,Manual,17789,Petrol,145,52.3,1.0,12498
Ewm7PixCxwdxVsqzNhUU2s,A,A_0,2016,Manual,26940,Petrol,30,55.4,1.4,7324
ZscG2fxhJfUsTffhUxbHZh,A,A_6,2016,Automatic,5156,Petrol,200,40.9,1.4,12298
SRf7yGFEkP22RT3X3yhMSH,A,A_0,2019,Manual,9225,Petrol,145,43.5,1.4,10000
R4t4bRdwGAiiV2XXdgjNH5,G,G_1,2012,Manual,59000,Petrol,145,47.9,1.6,5499
FBiMUFeoFmEw6cdnBABG2m,B,B_7,2016,Automatic,38000,Diesel,160,51.4,3.0,18990
iiPJFubKbUsmxHSkMTFVfc,B,B_0,2016,Semi-Auto,44000,Diesel,125,60.1,2.0,15882
eEmgjrfnW8DKT3v7xbxf7d,I,I_7,2019,Automatic,10651,Petrol,145,45.6,1.3,21290
DAKQr2cHWcMdhUS7o2kSdE,A,A_3,2016,Manual,27515,Petrol,160,44.8,1.4,8990
KTGaPukVruUjJPJSKDBUKu,E,E_4,2016,Manual,14779,Petrol,145,49.6,1.4,18202
3rbLLLAzEgmrkJtCGZAWpy,C,C_5,2019,Automatic,5150,Diesel,145,40.4,2.0,25999
ZjWXwwE4xzvAecKAcPVamg,G,G_11,2019,Semi-Auto,7999,Diesel,145,37.2,2.0,29999
MpPrhvC4qe6Yez3kteMFvy,I,I_18,2019,Semi-Auto,5076,Diesel,150,30.4,3.0,65990
VfZn4tiCdtpEhMwgDKiAz8,H,H_0,2018,Manual,14162,Petrol,150,58.9,1.0,14650
RxHLkmFRX3dKN55pKVL34q,A,A_4,2018,Manual,32432,Petrol,145,39.2,1.4,10680
ci9tJQ8Rf3FtJtP2iWnkmh,D,D_1,2017,Automatic,14092,Diesel,145,57.6,1.7,14950
YSVqmS9fhRXNoZu83uvgxZ,E,E_4,2017,Semi-Auto,17313,Petrol,145,42.2,2.0,22400
QhqqJWEwBaHQCM8hdwjNaT,B,B_2,2016,Manual,79675,Diesel,0,83.1,1.5,8940
DkBgTC3Rp9PdaeQV7kRXVC,G,G_1,2018,Manual,16882,Petrol,145,41.5,2.0,19998
dBZVaEWW76aoPx7QHc3Lrz,C,C_7,2014,Manual,19912,Petrol,20,62.8,1.0,6110
SDHxaZXWAGDvzxqyyjToXg,G,G_0,2016,Manual,22000,Petrol,125,54.3,1.2,5995
WuNgwJDJoWuGbYkbdnpVCw,I,I_9,2019,Automatic,14163,Diesel,145,61.4,2.0,20676
9yxZsSJb78YM3vL6ZMyTtz,I,I_6,2017,Manual,29941,Diesel,30,62.8,2.1,15361
HjjVBJhoqEsM4HvBG2BY7A,C,C_5,2016,Manual,30675,Diesel,145,53.3,2.0,15990
EGPPkpMteTLL86Jq9v4xiM,F,F_3,2016,Manual,19948,Petrol,30,58.0,1.3,8298
kCyaTVbrftesyuQjVkhfFD,C,C_4,2017,Manual,13495,Petrol,145,60.1,1.2,10860
7QCzprtwBvsKDUiigS2vJQ,C,C_5,2017,Manual,40557,Diesel,145,50.4,2.0,18998
f3z3qfgyfkFzSqVN8VhwjC,I,I_9,2017,Semi-Auto,35214,Diesel,30,64.2,2.1,20022
HLBQNXJuzBGGkLEpfN7bW8,C,C_1,2017,Manual,26477,Petrol,20,60.1,1.4,14000
4MvvqdDwKjy2tgX4JYCuy5,F,F_3,2019,Automatic,6525,Hybrid,135,76.3,1.5,13810
YvJfM4EUqPLqvgMM5RiU9f,I,I_6,2019,Semi-Auto,10371,Diesel,145,65.7,1.5,20480
iP5Vde3dgp9ohqzWWBs9b2,C,C_1,2019,Semi-Auto,5599,Petrol,150,32.8,2.0,29999
GK3FtoUJwBKpgk6AxVe6xs,C,C_1,2015,Manual,32678,Petrol,30,53.3,1.4,10480
ibongqSBoYEcUXHefvEfvo,F,F_3,2017,Manual,6312,Petrol,145,58.9,1.5,9299
mJdX4mprYfff4ynh2aBaSq,I,I_17,2017,Automatic,23099,Diesel,145,67.3,2.1,20780
S2gxj2YdJcevQxAaNgB6G7,A,A_1,2016,Manual,7626,Diesel,20,72.4,1.6,10400
n6FqQAzZKwtFM3j9LvWZ8B,H,H_3,2016,Manual,26406,Diesel,20,68.9,2.0,14698
QVUpopZf9JLbPW63xifADt,A,A_1,2017,Manual,38193,Petrol,20,62.8,1.0,9300
VR6AQGSXBJjBwUXD4HqZUq,G,G_10,2013,Manual,54250,Petrol,150,47.1,1.4,5500
AW3UDNojstQzoyS2xEA744,E,E_1,2017,Manual,34010,Diesel,145,65.7,2.0,15490
GknNowc9ixS7fzktjYpwNQ,I,I_20,2019,Automatic,500,Diesel,260,35.8,2.3,28945
9nQFgKSXvkh4gRuLyq36Mr,C,C_1,2016,Manual,11645,Petrol,20,60.1,1.4,14026
3STf9XLiRi7ZBwd6GgCHch,A,A_12,2018,Manual,37988,Petrol,145,47.1,1.5,12999
PPKXgYAFTvVTqVtYZSseQd,A,A_1,2016,Manual,33421,Petrol,125,51.4,1.4,9000
AxkQT5sZijdiKxcb9yP5Jj,C,C_5,2017,Manual,14250,Diesel,125,58.9,2.0,17995
BR9Xx7B3TQrdAvp5sAAtMK,C,C_1,2014,Semi-Auto,17200,Petrol,30,56.5,1.4,11250
j7eWHGbg7GAN535YXZtLv5,I,I_20,2018,Automatic,14500,Diesel,260,35.8,2.3,33000
WoQe63ax836ktvVp3S2dXA,C,C_7,2017,Manual,28267,Petrol,145,64.2,1.0,6191
XrRduCvHUDUsaA4ZAugDQH,B,B_5,2016,Automatic,27214,Petrol,200,41.5,3.0,23480
6ztwBMjoUzuer3A8fnaAG4,E,E_11,2018,Semi-Auto,19250,Diesel,150,47.9,3.0,36900
CP9qnQGZczvCd4nyf9zzVu,H,H_3,2018,Semi-Auto,14258,Petrol,150,53.3,1.4,17750
CEyGHk2NPkXPsPEiS623sW,I,I_7,2019,Semi-Auto,12717,Petrol,145,45.6,1.3,21749
SvuYFhDNzbj8grbH9pxwCq,B,B_7,2001,Automatic,90000,Petrol,325,27.7,3.0,3050
Dd8Spt7fzMY3L6rCVfCYPa,I,I_6,2017,Semi-Auto,28082,Diesel,145,70.6,2.1,16592
NCzNTnaQwXfwiThLpYZPwg,G,G_0,2015,Manual,16427,Petrol,0,65.7,1.0,7499
7u6SjwUHd9gvGtjifCRFKQ,I,I_9,2015,Semi-Auto,37890,Diesel,30,64.2,2.1,18799
bGR2fEje743c7AChRGngtL,A,A_0,2013,Manual,35453,Petrol,125,51.4,1.4,5500
g2WuGG95UtkifsZT5YKXuh,H,H_8,2016,Semi-Auto,33800,Petrol,125,51.4,1.2,12995
jBeCu6qQxGTe4k3SuTptTG,G,G_1,2016,Manual,39275,Diesel,0,74.3,1.5,9463
MWnkRtBRCsXfTSZrzwNWgR,I,I_6,2018,Automatic,6401,Petrol,145,53.3,1.3,20260
89vKv3FVMp8LqAAAM6NByf,E,E_6,2019,Semi-Auto,14850,Petrol,145,39.8,2.0,24990
VfvRnRtADdm2FKwXhdAcf4,G,G_0,2016,Manual,25100,Petrol,0,65.7,1.0,8500
L6dfM2bWkE2pt7XENnx6k5,B,B_0,2020,Semi-Auto,1501,Hybrid,145,49.6,2.0,31995
hRkoh9dUYvFo3Xbg4fwp2z,I,I_9,2016,Automatic,41899,Diesel,20,64.2,2.1,15400
STBXq2pUefmLFgdm3UVrja,E,E_5,2019,Semi-Auto,10,Petrol,145,32.1,2.0,35498
jEVdemCMySs2JHRRTqna7z,G,G_1,2019,Manual,5252,Petrol,145,51.4,1.5,18750
PxXdAkBkLp6Xj5hsarEWWg,I,I_6,2016,Manual,51398,Diesel,20,68.9,1.5,14606
AdKd6SiXbg8XbSvHTMxCVd,I,I_7,2015,Automatic,47000,Diesel,125,56.5,2.1,11240
TDNQ9oRbSSkkxwGPd2reEE,G,G_0,2019,Manual,6120,Petrol,145,58.9,1.0,15500
4ufmWAYK3KFyFie6wNrrsD,G,G_0,2017,Manual,30200,Petrol,0,65.7,1.0,9490
WfPuEEGmRcQxQwDD5zXUYA,B,B_7,2016,Manual,54788,Diesel,20,68.9,2.0,11299
2VRpndGZQb8FBMP3rNiVxy,I,I_4,2017,Semi-Auto,21566,Hybrid,135,76.4,3.0,38572
LiXQr9cjwZpZPewNept7JE,B,B_3,2019,Automatic,2000,Hybrid,135,113.0,2.0,49000
eDAwYkaPw4YNztXUEGtpQb,A,A_6,2017,Automatic,8785,Petrol,200,40.9,1.4,13500
Huj38j6ddhKjYnxAWnn8LA,A,A_1,2017,Manual,14600,Petrol,125,51.4,1.4,8799
id3nRFJxnDhTMP8gWXrD42,A,A_3,2015,Automatic,15091,Petrol,160,43.5,1.4,10350
VhRpcubQJ7cMEz4gWtrBNv,H,H_2,2017,Manual,15020,Petrol,125,51.4,1.2,12999
9oHs925a2wjC95kjrAPC2N,F,F_8,2017,Manual,35939,Diesel,145,67.3,1.6,10595
VKrY4AA9C4NvcPoVdBH8wh,A,A_2,2017,Manual,12000,Petrol,145,61.4,1.0,6500
HqYeNNbASzBtBGJ4RjTNNH,G,G_1,2018,Manual,10149,Petrol,145,57.7,1.0,13998
fJc8MR3tdopFYn6muXdQxB,C,C_4,2017,Automatic,21216,Petrol,145,50.4,1.8,15990
eHxHYespuPkxaQAJMF73bE,C,C_15,2018,Manual,7140,Petrol,145,55.4,1.5,15280
aUHPA7y2cFbG56yvPCTfpR,E,E_2,2018,Manual,10,Petrol,145,52.3,1.4,20985
4Z9dfxGvnAdgfYiM9uDvEk,C,C_5,2019,Manual,2500,Diesel,145,49.6,2.0,23500
SitraGXjTFXEoqbaDuV49w,C,C_11,2015,Automatic,60718,Diesel,325,36.7,2.0,23499
g67ZHxEW5pGCo6nXo4qwEq,C,C_1,2020,Manual,1000,Petrol,145,50.4,1.5,21750
RoePE7p2ac9ZKfQEeUzMub,D,D_7,2019,Manual,10,Petrol,145,44.1,1.0,15498
G2UNRVHa2YjTpp3z8Rhs35,B,B_0,2019,Automatic,13000,Diesel,145,65.7,2.0,26000
dc6hhkNnWgSHCbDw48v96e,G,G_15,2016,Manual,23300,Diesel,125,56.5,2.0,17990
2aYNAUWUck9cFfCKuHVzUD,F,F_3,2019,Manual,6285,Petrol,145,47.9,1.5,12495
AuLrSPwUuvNzuD8xvMKCQ3,G,G_11,2017,Semi-Auto,39000,Diesel,160,48.7,2.0,19395
aMYLydyxsmTYoJfRyce8Mg,C,C_1,2018,Semi-Auto,7358,Petrol,150,47.1,1.5,17532
YiSyuFsiAzCxeL8a8K8LMp,A,A_1,2016,Manual,31000,Petrol,160,47.1,1.4,7899
mGDc4ubfYGoCgDsP5QkBP7,A,A_6,2016,Automatic,28700,Petrol,235,39.2,1.4,9995
42R4wMLVZ7vVpGTmkGh866,A,A_0,2015,Manual,46317,Petrol,30,55.4,1.4,6491
76V8qPDmUVHER8XgBQA3aG,C,C_4,2007,Manual,81400,Petrol,145,47.1,1.2,2695
CUHszcuGfx8mqpxF4VJQcQ,B,B_2,2016,Manual,22991,Diesel,20,72.4,1.5,12609
PzgYdhzvcenaSJ67nGvSjE,B,B_6,2018,Semi-Auto,16202,Petrol,145,34.5,3.0,34990
26NCPeuKWbKjhEPawzSpS6,G,G_0,2017,Manual,18680,Petrol,125,54.3,1.2,8310
GFkk3e8KstYhVh3dzLcePb,H,H_6,2018,Automatic,7817,Diesel,145,54.3,2.0,23500
HiUr2BZLnwvRKupPxS2fpJ,A,A_4,2019,Manual,9953,Petrol,145,39.2,1.4,13845
Z4e2mqzvZWoFSkRmVigZh3,H,H_3,2013,Automatic,54491,Diesel,145,53.3,2.0,8299
2FdKPfC4F7gk29uwGChFrm,C,C_7,2020,Manual,5000,Petrol,145,54.3,1.0,9999
RvGREarpJJQHtTcwAKxrYY,B,B_0,2020,Semi-Auto,105,Hybrid,145,44.8,2.0,34840
55GdYnpVAzYZboPK5NBJry,G,G_0,2015,Manual,49853,Diesel,0,88.3,1.5,6810
f4kQAMFPezhyLfZLfASj8u,C,C_8,2014,Semi-Auto,56679,Diesel,145,50.4,2.0,11490
nPnxY8vuYHUrKnXdmhUtsY,A,A_1,2017,Manual,54194,Diesel,145,76.3,1.6,7940
TtjJAgJBDrf33eTnF2hiW3,F,F_4,2017,Automatic,14567,Hybrid,0,70.6,1.8,16998
GvM9YURgDbwbDHRKKhp8Hw,E,E_8,2017,Automatic,36000,Petrol,150,52.3,1.4,20495
Wbc3JHHbLG25qrWNUYgAst,C,C_2,2017,Semi-Auto,41800,Diesel,30,62.8,2.0,16450
jNecbpFkf4ZEQvoPwHDNfT,B,B_2,2015,Semi-Auto,66471,Petrol,145,47.9,1.6,13440
TiQVpZ8WGZPWiLcejEPMDv,A,A_1,2017,Manual,16207,Petrol,125,51.4,1.4,12000
HrcSyjLHrZKRwCnmvxmRHF,G,G_0,2018,Manual,14927,Petrol,145,65.7,1.0,11750
gggkv86nXmtAewPp4fK83G,G,G_0,2019,Manual,4092,Petrol,145,58.9,1.0,11930
ct3JRiKzitrpbziEkdNJ6g,C,C_4,2017,Semi-Auto,21473,Petrol,145,60.1,1.2,11750
QLeWQudXm4v5AtXCHxADyZ,H,H_6,2019,Manual,6693,Diesel,145,42.8,2.0,22999
kw7Sf2Nsdw85D3i82MZSk9,I,I_6,2018,Automatic,3701,Diesel,145,67.3,1.5,21495
cDNSCeQYm8e58jyVNyNNuV,F,F_5,2017,Manual,23295,Petrol,145,69.0,1.0,6600
7p45r8hmuFS5Mbf5ZLMN45,C,C_15,2016,Manual,18681,Diesel,30,65.7,2.0,12472
YoSAEfVghFGP7ASY6k55Fi,B,B_5,2019,Semi-Auto,1501,Diesel,145,65.7,2.0,28995
cYJfmyUYwDi3akWB9mi7vR,D,D_3,2014,Manual,22632,Diesel,145,53.3,1.7,8990
PrdLVKcdjQP7nqqmDkQnBz,G,G_1,2018,Manual,17210,Petrol,145,60.1,1.0,15500
4wHosNaeWmpukKTf7TVvnS,G,G_0,2017,Manual,8525,Petrol,0,65.7,1.0,10160
hA6wNafiBJfrnUXa4QNYPv,G,G_0,2017,Manual,16571,Petrol,125,54.3,1.2,8995
Ni889udygnQqyxquYtdiKg,C,C_4,2017,Manual,16701,Petrol,145,60.1,1.0,8998
F9YjqtJQenQhVESX9abneZ,I,I_8,2016,Semi-Auto,31499,Petrol,300,34.0,3.0,34980
UmcRaWjuzTJCZLKWgEMsSQ,I,I_10,2019,Semi-Auto,1506,Diesel,145,67.3,2.0,26980
FSTpdMVjMTt3Vatqnu5RwN,G,G_4,2018,Semi-Auto,3214,Petrol,150,45.6,1.0,16500
kKxmqGMA8fqdfHn2Eundux,G,G_4,2018,Manual,6007,Petrol,145,54.3,1.0,12900
JBWXT9r6pHqyFcSF4uut3y,B,B_0,2019,Semi-Auto,3635,Petrol,145,47.9,2.0,29982
FfHGQYDP7kbDDZHFb7FVCu,G,G_14,2010,Manual,61575,Petrol,30,55.4,1.2,3690
6X5iqiKTd3rSc8Da7C69yY,B,B_4,2020,Semi-Auto,500,Diesel,145,47.1,2.0,32993
8buK8jtwzPX3B6LUCdczST,F,F_3,2019,Manual,9977,Petrol,145,47.9,1.5,12999
h5Y8KmxuQDzqSRdFtSqgah,E,E_4,2019,Automatic,6000,Diesel,145,48.7,2.0,28990
nDHFqDucEZYQT8m3Mb6Jiz,A,A_1,2018,Manual,9582,Petrol,145,51.4,1.4,10500
PXdUKhzbSACsMaH7TmSRrj,I,I_9,2019,Semi-Auto,15184,Petrol,145,47.1,1.5,25149
K7R8sfnnAULK7GqZY3qDRh,G,G_1,2017,Manual,60680,Diesel,0,74.3,1.5,8995
FNqh5W634ErpMG7hcSHDGK,A,A_1,2018,Manual,14592,Petrol,150,52.3,1.4,10700
SAzU8DJeCBtHVq9JtWmDCK,G,G_1,2010,Manual,114000,Petrol,200,42.2,1.6,2995
S4w7F97VLfLuu7cjtSZ8jy,B,B_4,2019,Semi-Auto,4400,Petrol,145,46.3,2.0,28640
gqNtXkxa8dhPW3vR6yrUpx,D,D_7,2019,Manual,150,Petrol,145,44.1,1.0,14960
GbfZDyo8WNo8ExMQTacohj,E,E_4,2016,Manual,45876,Diesel,30,60.1,2.0,15998
VCZukHcReR8CCDR7Wj7Mbm,A,A_1,2016,Manual,15286,Petrol,125,51.4,1.4,9498
EQwj7s83tj72Xxm4aZonJF,B,B_7,2013,Automatic,46577,Petrol,150,47.9,1.6,9400
8S6HuMaKZyFvtNfrxR36Lu,E,E_3,2015,Manual,21872,Petrol,125,53.3,1.4,10000
AsLfidg7nuUCV6LRVQpByV,B,B_7,2019,Manual,13648,Diesel,145,62.8,2.0,16800
Fs9raDRiWZ9o9xtt3EWWFM,A,A_9,2018,Manual,9744,Petrol,145,44.8,1.2,8998
fcy2QWPVkrmCBiCJvbaspv,G,G_0,2016,Manual,55092,Petrol,0,65.7,1.0,7699
kU3pWsdNcUdyDjiPAQhPsc,G,G_1,2017,Semi-Auto,38617,Petrol,125,51.4,1.0,11890
KSLZ73Y8Jhzy3EqXHRHgjF,C,C_1,2018,Semi-Auto,14813,Diesel,145,45.6,1.6,18000
Dwkg7jYAcGKALrxif57ocV,D,D_4,2013,Manual,61735,Diesel,0,76.3,1.6,4998
SwXKQHqrJohVPj2N3xAyvx,G,G_6,2018,Automatic,28391,Diesel,145,45.6,2.0,14399
m9FVMYpoXPV4f7mxZa7LtK,C,C_1,2019,Manual,10436,Petrol,145,49.6,1.0,14990
eWuKnqgiyCXAw4zLXetjmG,D,D_4,2017,Manual,13261,Petrol,145,56.5,1.0,11260
Q2XvhYPCfLSyuCwLebr5t5,G,G_0,2017,Manual,23423,Petrol,145,47.9,1.6,12000
d8wwZqGTw9MDbGzX4rVNEK,G,G_0,2015,Manual,28000,Petrol,125,54.3,1.2,7991
DfvoiYGDuqR23rdp8zYf57,H,H_7,2018,Manual,10343,Petrol,145,57.7,1.0,7990
hcvF48BEmSHfqQAw4JaAiK,A,A_1,2016,Manual,22919,Petrol,125,52.3,1.4,8495
CghCNLBqhCUcrfUnQgQRYC,G,G_1,2014,Manual,20730,Petrol,30,56.5,1.0,8000
awasapwbshfPg6uEHwWknD,G,G_0,2019,Manual,2096,Petrol,145,64.2,1.0,13200
bYUPjJQB84azQcNPYnASZq,D,D_0,2020,Manual,644,Petrol,145,46.3,1.2,12795
CsimCm8kWRPA3N95Y6wiaF,B,B_5,2014,Semi-Auto,15056,Petrol,160,44.8,2.0,14999
QJ84ikq9eoHxV7HBWcp9aL,G,G_3,2017,Manual,24773,Petrol,160,45.6,1.5,12000
KxZsGtzDkD8dceh3DyoPXv,C,C_19,2015,Manual,65015,Diesel,20,70.6,2.0,6999
FCSK6THKWzhfXndGhq8xNY,A,A_1,2018,Manual,27181,Petrol,145,50.4,1.4,11970
Yzzsoni2GQz5RS9s3bo45i,I,I_6,2017,Automatic,23593,Petrol,145,53.3,1.6,17200
ktwTbXb33LNX69KDGCXqSU,E,E_0,2017,Manual,31447,Petrol,145,67.3,1.0,10800
99k7S98fL3mX6EHC3wEzVk,C,C_1,2016,Manual,29950,Petrol,200,39.8,2.0,19495
T5iMqyacy49SrQXfyDD9EB,A,A_0,2013,Manual,28081,Petrol,125,51.4,1.2,5845
XSNkFMT5y7ZiMvoehWCYb5,A,A_0,2019,Manual,5,Petrol,145,43.5,1.4,11695
EGvqt6Mj7FR8KNoui5XK2J,B,B_0,2019,Automatic,10654,Diesel,145,60.1,2.0,30000
NKmNK5ApGiFDNFnzi5mCrR,A,A_5,2020,Manual,5,Petrol,145,47.1,1.2,14999
ni8e8Bm9TTHhi9aCkKjRAN,C,C_5,2020,Semi-Auto,1230,Diesel,145,40.4,2.0,29500
hbzAg9t6rvZkaYisxyxYme,F,F_3,2018,Manual,12550,Petrol,145,58.9,1.5,9788
YYui5TGNsgv2MZmRcEBG7L,B,B_8,2012,Automatic,79100,Diesel,300,37.7,3.0,15500
fHRaRc7mK78Ca9vJtAV4J3,F,F_5,2016,Manual,12689,Petrol,0,69.0,1.0,6999
ULvDGT27R6D7KjDTgq5p5N,B,B_7,2020,Semi-Auto,4500,Diesel,145,48.7,2.0,33495
goAGoacrnwdjdUvM84tqzo,G,G_0,2014,Automatic,22311,Petrol,0,57.7,1.0,9000
GVWV3rW5rQDsdMod6kstLb,A,A_3,2015,Manual,56642,Petrol,200,42.2,1.4,7600
hQim8Yn3yaAQH74PbkxYLT,A,A_0,2013,Automatic,36000,Petrol,165,44.8,1.4,5995
VFFweHbBMEvbBcJdz5fj59,E,E_5,2015,Semi-Auto,42793,Diesel,205,47.1,2.0,18295
6RoCXnVym9cASC6GjS743N,F,F_1,2019,Automatic,5250,Hybrid,135,85.6,1.8,20995
GN4J6zmdG8kV2onySyP2dM,A,A_0,2017,Manual,4496,Petrol,145,49.6,1.4,10338
a5PAUgftxuF38iwMbpQo4H,H,H_3,2017,Semi-Auto,20401,Diesel,145,61.4,2.0,18995
Q6Sxe2g7GxEMrGPVWMtCEe,G,G_1,2015,Automatic,6693,Petrol,165,44.8,1.6,10500
cJfESLgi88ofiiTNSrsnFh,C,C_1,2017,Semi-Auto,16518,Petrol,150,55.4,1.4,15481
et7aymQ83utCzjGDwjA54v,C,C_7,2017,Manual,34000,Petrol,20,64.2,1.0,7695
M7MAF33uEfm46KBP9akLKo,G,G_0,2016,Manual,42300,Petrol,0,65.7,1.0,7000
czvsYbfQqTPJ8XsTD4AkR8,G,G_6,2015,Manual,47610,Diesel,30,56.5,2.0,10700
WFweGBGF4cA6CAtyz6hHDS,A,A_1,2020,Manual,100,Petrol,145,54.3,1.2,15390
Jpp8PY8a7S8eUQqc8gqPEy,I,I_9,2016,Automatic,47915,Diesel,20,65.7,2.1,13800
SXMkM6oMxTmSqoqHXuZfSz,E,E_6,2018,Semi-Auto,10147,Diesel,145,62.8,2.0,24980
QyEovm4Xjpe9mupreGyu4a,B,B_7,2016,Manual,34484,Diesel,125,58.9,2.0,15750
Q7VjGxFboD4vHFkhu2x9sx,A,A_2,2016,Semi-Auto,3614,Petrol,20,62.8,1.0,7795
LZPbnbsnmRU5wdxPQq8BRV,C,C_14,2016,Manual,30310,Diesel,30,61.4,1.6,15495
ecMSFXvFBdsX4njHUmRLQ3,C,C_1,2015,Manual,20012,Petrol,30,53.3,1.4,11495
mubY8ZT6ixTH9ZsSRgTqkS,F,F_3,2014,Automatic,8281,Hybrid,0,80.7,1.5,10499
d77MFtDVtDs6ofSxriQ4NT,B,B_2,2013,Automatic,53000,Diesel,30,62.8,2.0,9270
biKcWWgswRdb5w6QQangWq,G,G_1,2014,Manual,35879,Petrol,30,56.5,1.0,7080
2TPduLgBdvriTL5vVaoHqK,C,C_1,2017,Automatic,11401,Petrol,0,65.7,1.0,14000
9uVvJmnGSNpcuftQihw3Pt,H,H_7,2018,Manual,17014,Petrol,145,64.2,1.0,9400
VHhnp6yL4ANXZH3oaRHR9J,G,G_5,2016,Manual,26088,Diesel,20,68.9,1.5,9999
DJQPqJoed8AZWYSya6ZMQY,C,C_1,2015,Manual,35315,Petrol,30,53.3,1.4,10698
